,_unit_id,civilians,militants_terrorists_insurgents,security_forces,districtmatch,eventid,report_date,state_full,svmlabel1,svmlabel1prob,verb
5765,711607116,0.0,2.0,0.0,bongaigaon,45004,12-02-2002,Assam,terrorist,0.990024426,killed
5766,711607117,0.0,2.0,0.0,chennai,45014,12-02-2002,,terrorist,0.999998341,arrested
5767,711607118,0.0,2.0,0.0,doda,45041,12-03-2002,Jammu and Kashmir,terrorist,0.9922720140000001,killed
5768,711607119,1.0,0.0,0.0,baramulla,45044,12-03-2002,Jammu and Kashmir,terrorist,0.9795517970000001,surrendered
5769,711607120,0.0,1.0,0.0,baramulla,45044,12-03-2002,Jammu and Kashmir,terrorist,0.9757468970000001,killed
5770,711607121,,,1.0,srinagar,45046,12-03-2002,Jammu and Kashmir,security,0.998790118,injured
5771,711607122,0.0,0.0,2.0,poonch,45047,12-03-2002,Jammu and Kashmir,security,0.9765368390000001,injured
5772,711607123,3.0,0.0,0.0,mumbai,45052,12-03-2002,,civilian,0.895373713,killed
5773,711607124,32.0,0.0,0.0,mumbai,45052,12-03-2002,,civilian,0.707255539,injured
5774,711607125,0.0,9.0,0.0,chennai,45060,12-03-2002,,terrorist,0.9999958859999999,arrested
5775,711607126,0.0,0.0,0.0,hyderabad,45062,12-03-2002,,civilian,0.895373713,arrested
5776,711607127,0.0,3.0,0.0,tanjavur,45063,12-03-2002,,civilian,0.895373713,arrested
5777,711607128,0.0,3.0,0.0,tanjavur,45063,12-03-2002,,terrorist,0.978676318,arrested
5778,711607129,2.0,0.0,0.0,west garo hills,45072,12-03-2002,,civilian,0.895373713,injured
5779,711607130,0.0,2.0,0.0,sitapur,45075,12-03-2002,Uttar Pradesh,terrorist,0.520792664,arrested
5780,711607131,0.0,1.0,0.0,kupwara,45128,12-04-2002,,terrorist,0.9960465340000001,killed
5781,711607132,1.0,0.0,0.0,kupwara,45132,12-04-2002,,civilian,0.9268093629999999,killed
5782,711607133,0.0,1.0,0.0,goalpara,45146,12-04-2002,,terrorist,0.98940914,killed
5783,711607134,1.0,0.0,0.0,kokrajhar,45264,12-05-2002,,civilian,0.895373713,killed
5784,711607135,1.0,,,kokrajhar,45264,12-05-2002,,civilian,0.707255539,injured
5785,711607136,4.0,0.0,0.0,kolkata,45310,12-05-2002,West Bengal,terrorist,0.554721217,arrested
5786,711607137,4.0,0.0,0.0,kolkata,45310,12-05-2002,West Bengal,civilian,0.904375843,arrested
5787,711607138,0.0,2.0,0.0,nagaon,45353,12-06-2002,,terrorist,0.999998644,killed
5788,711607139,0.0,4.0,0.0,warangal,45360,12-06-2002,Andhra Pradesh,terrorist,0.9858393540000001,arrested
5789,711607140,0.0,22.0,0.0,nalgonda,45363,12-06-2002,Andhra Pradesh,civilian,0.684738656,surrendered
5790,711607141,,4.0,,nizamabad,45365,12-06-2002,Andhra Pradesh,security,0.9819771,surrendered
5791,711607142,0.0,1.0,0.0,siliguri,45370,12-06-2002,West Bengal,terrorist,0.9989843829999999,arrested
5792,711607143,1.0,0.0,0.0,patna,45373,12-06-2002,Bihar,civilian,0.663704932,arrested
5793,711607144,0.0,1.0,0.0,kohima,45374,12-06-2002,,terrorist,0.9981818659999999,arrested
5794,711607145,,1.0,,kohima,45375,12-06-2002,,terrorist,0.9795517970000001,arrested
5795,711607146,0.0,6.0,0.0,baramulla,45398,12-07-2002,Jammu and Kashmir,terrorist,0.996188298,killed
5796,711607147,0.0,0.0,1.0,anantnag,45401,12-07-2002,Jammu and Kashmir,security,0.998136568,injured
5797,711607148,,2.0,,dantewada,45407,12-07-2002,,terrorist,0.9858393540000001,killed
5798,711607149,0.0,2.0,2.0,khowai,45412,12-07-2002,Tripura,security,0.672896893,surrendered
5799,711607150,0.0,2.0,0.0,phek,45447,12-08-2002,,civilian,0.9095028009999999,killed
5800,711607151,1.0,,,gaya,45458,12-08-2002,,civilian,0.895373713,arrested
5801,711607152,0.0,1.0,1.0,rajouri,45470,12-09-2002,,security,0.99802055,killed
5802,711607153,0.0,0.0,1.0,rajouri,45470,12-09-2002,,security,0.9849890440000001,injured
5803,711607154,,2.0,,doda,45473,12-09-2002,,terrorist,0.983285612,killed
5804,711607155,1.0,0.0,0.0,poonch,45477,12-09-2002,,civilian,0.9268093629999999,killed
5805,711607156,0.0,1.0,0.0,baramulla,45479,12-09-2002,,terrorist,0.887287582,killed
5806,711607157,1.0,1.0,1.0,baramulla,45479,12-09-2002,,terrorist,0.9795517970000001,surrendered
5807,711607158,1.0,0.0,0.0,srinagar,45481,12-09-2002,,security,0.8341472790000001,killed
5808,711607159,1.0,0.0,0.0,anantnag,45482,12-09-2002,,civilian,0.80131053,killed
5809,711607160,0.0,0.0,9.0,srinagar,45486,12-09-2002,,security,0.999998747,injuring
5810,711607161,0.0,2.0,0.0,senapati,45495,12-09-2002,,terrorist,0.9795517970000001,killed
5811,711607162,0.0,2.0,0.0,kokrajhar,45496,12-09-2002,,terrorist,0.990024426,killed
5812,711607163,0.0,2.0,0.0,kokrajhar,45496,12-09-2002,,terrorist,0.9795517970000001,killed
5813,711607164,0.0,5.0,0.0,west tripura,45500,12-09-2002,Tripura,terrorist,0.998079195,arrested
5814,711607165,,2.0,,dhalai,45502,12-09-2002,Tripura,terrorist,0.977523609,arrested
5815,711607166,,1.0,,mumbai,45506,12-09-2002,,civilian,0.802073447,arrested
5816,711607167,0.0,1.0,0.0,vizianagaram,45535,12-10-2002,Andhra Pradesh,terrorist,0.9858393540000001,killed
5817,711607168,0.0,1.0,0.0,north lakhimpur,45554,12-10-2002,Assam,terrorist,0.99693976,arrested
5818,711607169,1.0,0.0,2.0,north cachar hills,45555,12-10-2002,Assam,public,0.38429017,injured
5819,711607170,0.0,5.0,0.0,rayagada,45557,12-10-2002,,terrorist,0.970995631,arrested
5820,711607171,257.0,0.0,0.0,mumbai,45581,12-10-2002,Maharashtra,civilian,0.774558953,killing
5821,711607172,713.0,0.0,0.0,mumbai,45581,12-10-2002,Maharashtra,civilian,0.707255539,injuring
5822,711607173,,1.0,,udhampur,45592,12-11-2002,Jammu and Kashmir,terrorist,0.988442052,killed
5823,711607174,0.0,1.0,0.0,baramulla,45595,12-11-2002,Jammu and Kashmir,terrorist,0.983285612,killed
5824,711607175,0.0,2.0,0.0,baramulla,45641,12-12-2002,,terrorist,0.986001749,killed
5825,711607176,0.0,0.0,1.0,doda,45645,12-12-2002,,security,0.9987478059999999,killed
5826,711607177,0.0,0.0,1.0,doda,45645,12-12-2002,,civilian,0.9204431209999999,kill
5827,711607178,25.0,0.0,,pulwama,45647,12-12-2002,,civilian,0.9268093629999999,injured
5828,711607179,,2.0,,warangal,45657,12-12-2002,Andhra Pradesh,civilian,0.966136357,killed
5829,711607180,1.0,1.0,1.0,warangal,45659,12-12-2002,Andhra Pradesh,civilian,0.707255539,killed
5830,711607181,0.0,7.0,0.0,warangal,45659,12-12-2002,Andhra Pradesh,terrorist,0.475732349,killed
5831,711607182,0.0,0.0,1.0,visakhapatnam,45664,12-12-2002,Andhra Pradesh,security,0.991209627,killed
5832,711607183,2.0,,,kokrajhar,45724,12/13/02,,civilian,0.895373713,killed
5833,711607184,1.0,0.0,0.0,kanpur,45767,12/13/02,Uttar Pradesh,civilian,0.895373713,arrested
5834,711607185,0.0,2.0,0.0,udhampur,45773,12/14/02,,terrorist,0.9963207829999999,killed
5835,711607186,0.0,1.0,0.0,rajouri,45776,12/14/02,,terrorist,0.9795517970000001,killed
5836,711607187,,1.0,,poonch,45779,12/14/02,,terrorist,0.9952477409999999,killed
5837,711607188,0.0,0.0,1.0,pulwama,45784,12/14/02,,security,0.9765368390000001,killed
5838,711607189,1.0,0.0,0.0,pulwama,45786,12/14/02,,civilian,0.9268093629999999,injured
5839,711607190,0.0,2.0,0.0,darrang,45800,12/14/02,,terrorist,0.9539457840000001,killed
5840,711607191,0.0,2.0,0.0,west garo hills,45804,12/14/02,,civilian,0.707960852,arrested
5841,711607192,,2.0,,west garo hills,45804,12/14/02,,terrorist,0.982272635,arrested
5842,711607193,0.0,3.0,0.0,guntur,45811,12/14/02,Andhra Pradesh,terrorist,0.475422832,arrested
5843,711607194,0.0,3.0,0.0,anantnag,45871,12/15/02,Jammu and Kashmir,terrorist,0.9795517970000001,killed
5844,711607195,0.0,2.0,0.0,udhampur,45873,12/15/02,Jammu and Kashmir,terrorist,0.9795517970000001,killed
5845,711607196,0.0,1.0,0.0,dhalai,45882,12/15/02,Tripura,terrorist,0.999104565,killed
5846,711607197,1.0,0.0,0.0,west tripura,45885,12/15/02,Tripura,civilian,0.782048909,killed
5847,711607198,0.0,3.0,0.0,dhalai,45886,12/15/02,Tripura,terrorist,0.977923494,arrested
5848,711607199,0.0,1.0,1.0,senapati,45887,12/15/02,Manipur,terrorist,0.983285612,killed
5849,711607200,1.0,0.0,0.0,senapati,45887,12/15/02,Manipur,civilian,0.9268093629999999,injured
5850,711607201,0.0,8.0,0.0,imphal west,45889,12/15/02,Manipur,terrorist,0.978315837,arrested
5851,711607202,0.0,4.0,0.0,imphal east,45890,12/15/02,Manipur,terrorist,0.998471911,arrested
5852,711607203,0.0,4.0,0.0,imphal west,45891,12/15/02,Manipur,terrorist,0.9986137690000001,arrested
5853,711607204,1.0,0.0,0.0,jalpaiguri,45892,12/15/02,West Bengal,civilian,0.895373713,killed
5854,711607205,0.0,5.0,0.0,palamu,45906,12/15/02,Jharkhand,terrorist,0.9999988329999999,arrested
5855,711607206,,1.0,,mumbai,45911,12/15/02,,civilian,0.836688025,arrested
5856,711607207,0.0,1.0,0.0,poonch,45919,12/16/02,,terrorist,0.53907784,killed
5857,711607208,0.0,0.0,1.0,kupwara,45921,12/16/02,,security,0.998136568,killed
5858,711607209,0.0,1.0,0.0,baramulla,45931,12/16/02,,security,0.970519681,surrendered
5859,711607210,0.0,4.0,0.0,thoubal,45947,12/16/02,Manipur,terrorist,0.9971215290000001,arrested
5860,711607211,0.0,1.0,0.0,west singhbhum,45949,12/16/02,,terrorist,0.9999988329999999,arrested
5861,711607212,0.0,0.0,2.0,anantnag,46014,12/17/02,,security,0.979659982,killed
5862,711607213,0.0,1.0,0.0,poonch,46021,12/17/02,,terrorist,0.980890521,killed
5863,711607214,0.0,1.0,0.0,imphal east,46036,12/17/02,Manipur,terrorist,0.98376969,arrested
5864,711607215,1.0,0.0,0.0,jorhat,46047,12/17/02,,civilian,0.707058717,killed
5865,711607216,1.0,1.0,1.0,doda,46093,12/18/02,,terrorist,0.989501548,killed
5866,711607217,1.0,0.0,0.0,rajouri,46098,12/18/02,,civilian,0.9268093629999999,injured
5867,711607218,0.0,12.0,0.0,nalgonda,46115,12/18/02,Andhra Pradesh,security,0.9819771,surrendered
5868,711607219,0.0,1.0,0.0,udhampur,46158,12/19/02,,terrorist,0.983285612,killed
5869,711607220,0.0,1.0,0.0,madurai,46180,12/19/02,,civilian,0.707058717,arrested
5870,711607221,0.0,0.0,1.0,rajouri,46201,12/20/02,,security,0.998136568,killed
5871,711607222,0.0,0.0,3.0,rajouri,46201,12/20/02,,security,0.9765368390000001,injured
5872,711607223,0.0,1.0,0.0,doda,46205,12/20/02,,terrorist,0.976748823,killed
5873,711607224,3.0,0.0,0.0,jammu,46273,12/21/02,,security,0.830345358,killed
5874,711607225,0.0,2.0,0.0,poonch,46276,12/21/02,,terrorist,0.9795517970000001,killing
5875,711607226,,1.0,,doda,46278,12/21/02,,terrorist,0.9795517970000001,killed
5876,711607227,1.0,0.0,0.0,srinagar,46282,12/21/02,,civilian,0.9268093629999999,killed
5877,711607228,153.0,0.0,0.0,coimbatore,46322,12/21/02,,civilian,0.709985842,injured
5878,711607229,,3.0,1.0,poonch,46335,12/22/02,,security,0.9968622970000001,killed
5879,711607230,0.0,3.0,1.0,poonch,46335,12/22/02,,security,0.9765368390000001,injured
5880,711607231,0.0,0.0,1.0,srinagar,46347,12/22/02,,security,0.9765368390000001,killed
5881,711607232,,1.0,,doda,46349,12/22/02,,terrorist,0.984750028,arrested
5882,711607233,0.0,2.0,0.0,tuticorin,46418,12/23/02,Tamil Nadu,civilian,0.707255539,arrested
5883,711607234,0.0,1.0,0.0,tuticorin,46418,12/23/02,Tamil Nadu,civilian,0.66081736,killed
5884,711607235,0.0,3.0,0.0,dhubri,46425,12/23/02,,terrorist,0.859780937,arrested
5885,711607236,0.0,1.0,0.0,shopian,46481,12/24/02,,terrorist,0.994121722,killed
5886,711607237,0.0,1.0,0.0,jammu,46482,12/24/02,,terrorist,0.995552365,arresting
5887,711607238,0.0,1.0,0.0,udhampur,46488,12/24/02,,terrorist,0.98083618,arrested
5888,711607239,2.0,0.0,0.0,rajouri,46492,12/24/02,,civilian,0.735147612,injured
5889,711607240,0.0,9.0,0.0,bastar,46509,12/24/02,,security,0.9549761090000001,arrested
5890,711607241,,2.0,,west garo hills,46510,12/24/02,,terrorist,0.8873387779999999,arrested
5891,711607242,0.0,0.0,13.0,west singhbhum,46523,12/24/02,Jharkhand,security,0.9987478059999999,killed
5892,711607243,2.0,0.0,0.0,rajouri,46540,12/25/02,,civilian,0.948431461,killed
5893,711607244,1.0,0.0,0.0,udhampur,46545,12/25/02,,civilian,0.837906072,killed
5894,711607245,0.0,2.0,0.0,rajouri,46549,12/25/02,,terrorist,0.993758325,killed
5895,711607246,0.0,2.0,0.0,bandipore,46554,12/25/02,,terrorist,0.9876957590000001,killed
5896,711607247,0.0,8.0,1.0,jammu,46556,12/25/02,,terrorist,0.994406542,arrested
5897,711607248,2.0,0.0,0.0,rajouri,46560,12/25/02,,civilian,0.7203693109999999,injured
5898,711607249,1.0,0.0,0.0,rajouri,46560,12/25/02,,civilian,0.8259802829999999,killed
5899,711607250,0.0,2.0,0.0,jammu,46562,12/25/02,,terrorist,0.9795517970000001,arrested
5900,711607251,16.0,0.0,0.0,rajouri,46563,12/25/02,,civilian,0.895373713,injured
5901,711607252,,3.0,,kokrajhar,46567,12/25/02,Assam,terrorist,0.999069654,killed
5902,711607253,0.0,2.0,0.0,kokrajhar,46573,12/25/02,Assam,terrorist,0.9887418859999999,killed
5903,711607254,0.0,1.0,0.0,bhojpur,46592,12/25/02,Bihar,security,0.470058301,arrested
5904,711607255,0.0,3.0,0.0,mumbai,46593,12/25/02,,civilian,0.893685222,arrested
5905,711607256,,,,lakhmipur,46601,12/25/02,,civilian,0.795866027,kill
5906,711607257,3.0,0.0,0.0,srinagar,46619,12/26/02,Jammu and Kashmir,civilian,0.9119648459999999,killed
5907,711607258,2.0,0.0,0.0,doda,46622,12/26/02,Jammu and Kashmir,civilian,0.914350992,killed
5908,711607259,1.0,0.0,0.0,rajouri,46623,12/26/02,Jammu and Kashmir,civilian,0.837906072,injured
5909,711607260,0.0,1.0,0.0,doda,46624,12/26/02,Jammu and Kashmir,security,0.9987478059999999,killed
5910,711607261,,2.0,,chittor,46637,12/26/02,Andhra Pradesh,civilian,0.559818412,surrendered
5911,711607262,0.0,2.0,0.0,warangal,46640,12/26/02,Andhra Pradesh,terrorist,0.700895542,arrested
5912,711607263,0.0,0.0,0.0,mumbai,46689,12/27/02,Maharashtra,civilian,0.7618076890000001,arrested
5913,711607264,,,1.0,srinagar,46702,12/28/02,,security,0.9987478059999999,killed
5914,711607265,0.0,0.0,1.0,poonch,46706,12/28/02,,security,0.9765368390000001,killed
5915,711607266,0.0,6.0,0.0,poonch,46711,12/28/02,,civilian,0.707255539,killed
5916,711607267,0.0,1.0,0.0,dhalai,46724,12/28/02,Tripura,civilian,0.634494705,killed
5917,711607268,1.0,1.0,1.0,jammu,46770,12/29/02,,civilian,0.707255539,injured
5918,711607269,0.0,2.0,0.0,patan,46778,12/29/02,,terrorist,0.9795517970000001,killed
5919,711607270,0.0,0.0,0.0,jammu,46797,12/29/02,,terrorist,0.987777536,arrested
5920,711607271,,1.0,1.0,udhampur,46818,12/30/02,,security,0.995506938,killed
5921,711607272,2.0,0.0,0.0,udhampur,46821,12/30/02,,civilian,0.565383658,killed
5922,711607273,0.0,0.0,1.0,pulwama,46823,12/30/02,,security,0.979401167,killed
5923,711607274,0.0,1.0,0.0,kokrajhar,46834,12/30/02,Assam,terrorist,0.9795517970000001,killed
5924,711607275,,2.0,,darrang,46835,12/30/02,Assam,terrorist,0.979771373,killed
5925,711607276,1.0,0.0,1.0,jehanabad,46839,12/30/02,Bihar,security,0.9943044590000001,killed
5926,711607277,0.0,2.0,0.0,jehanabad,46841,12/30/02,Bihar,terrorist,0.9858393540000001,killed
5927,711607278,0.0,3.0,0.0,cuddalore,46849,12/30/02,,terrorist,0.993471165,arrested
5928,711607279,,2.0,,poonch,46894,12/31/02,,civilian,0.851602454,killed
5929,711607280,0.0,2.0,1.0,bandipore,46901,12/31/02,,security,0.714432141,killed
5930,711607281,0.0,1.0,0.0,kulgam,46905,12/31/02,,terrorist,0.987790602,killed
5931,711607282,1.0,0.0,0.0,anantnag,46906,12/31/02,,civilian,0.707255539,killed
5932,711607283,0.0,3.0,0.0,srinagar,46907,12/31/02,,terrorist,0.995919553,arrested
5933,711607284,1.0,1.0,0.0,khowai,46917,12/31/02,Tripura,terrorist,0.979111775,killed
5934,711607285,0.0,1.0,0.0,guntur,46920,12/31/02,Andhra Pradesh,terrorist,0.643952958,killed
5935,711607286,1.0,0.0,0.0,siliguri,46931,12/31/02,,terrorist,0.997278531,arrested
5936,711607287,0.0,2.0,0.0,thoubal,46933,12/31/02,Manipur,terrorist,0.998187321,arrested
5937,711607288,1.0,3.0,1.0,poonch,46973,01-01-2003,,terrorist,0.926324467,killed
5938,711607289,3.0,,,poonch,46973,01-01-2003,,terrorist,0.9313567340000001,injured
5939,711607290,1.0,2.0,1.0,rajouri,46982,01-01-2003,,security,0.9572954370000001,killed
5940,711607291,1.0,2.0,1.0,rajouri,46982,01-01-2003,,civilian,0.9268093629999999,injured
5941,711607292,0.0,0.0,1.0,srinagar,46999,01-02-2003,,security,0.908204883,killed
5942,711607293,1.0,1.0,1.0,srinagar,47000,01-02-2003,,security,0.9224169870000001,injured
5943,711607294,1.0,0.0,0.0,anantnag,47004,01-02-2003,,civilian,0.9268093629999999,injured
5944,711607295,,2.0,,shopian,47005,01-02-2003,,terrorist,0.998522823,killed
5945,711607296,0.0,2.0,0.0,pulwama,47052,01-03-2003,,terrorist,0.53907784,killed
5946,711607297,1.0,,,anantnag,47055,01-03-2003,,civilian,0.9268093629999999,killed
5947,711607298,0.0,0.0,1.0,srinagar,47056,01-03-2003,,security,0.9765368390000001,killed
5948,711607299,0.0,0.0,1.0,srinagar,47056,01-03-2003,,security,0.9765368390000001,injured
5949,711607300,0.0,1.0,0.0,mumbai,47079,01-03-2003,,civilian,0.715317106,arrested
5950,711607301,0.0,1.0,0.0,aurangabad,47081,01-03-2003,,civilian,0.707058717,arrested
5951,711607302,0.0,1.0,0.0,chennai,47117,01-03-2003,Tamil Nadu,civilian,0.707058717,arrested
5952,711607303,0.0,1.0,0.0,chennai,47117,01-03-2003,Tamil Nadu,civilian,0.7795220359999999,arrested
5953,711607304,0.0,2.0,0.0,moga,47119,01-03-2003,Punjab,terrorist,0.982597078,arrested
5954,711607305,0.0,2.0,0.0,udhampur,47124,01-04-2003,Jammu and Kashmir,terrorist,0.568190832,killed
5955,711607306,0.0,0.0,3.0,udhampur,47124,01-04-2003,Jammu and Kashmir,security,0.998515259,injured
5956,711607307,0.0,1.0,0.0,kupwara,47129,01-04-2003,Jammu and Kashmir,terrorist,0.993758325,killed
5957,711607308,,1.0,,khowai,47139,01-04-2003,Tripura,civilian,0.616820784,arrested
5958,711607309,0.0,11.0,0.0,jammu,47192,01-05-2003,Jammu and Kashmir,terrorist,0.978773219,killed
5959,711607310,0.0,3.0,0.0,budgam,47197,01-05-2003,Jammu and Kashmir,terrorist,0.9922720140000001,killed
5960,711607311,,2.0,,kupwara,47200,01-05-2003,Jammu and Kashmir,terrorist,0.983285612,killed
5961,711607312,2.0,0.0,0.0,jammu,47204,01-05-2003,Jammu and Kashmir,civilian,0.50911616,arrested
5962,711607313,0.0,2.0,0.0,barpeta,47214,01-05-2003,Assam,terrorist,0.9895178459999999,killed
5963,711607314,0.0,3.0,0.0,guntur,47226,01-06-2003,Andhra Pradesh,terrorist,0.475422832,killed
5964,711607315,3.0,0.0,0.0,rohtas,47240,01-06-2003,Bihar,civilian,0.90868459,killed
5965,711607316,0.0,1.0,0.0,north tripura,47243,01-06-2003,,terrorist,0.9991466999999998,killed
5966,711607317,0.0,4.0,0.0,north tripura,47243,01-06-2003,,terrorist,0.9984679190000001,arrested
5967,711607318,0.0,0.0,1.0,kohima,47248,01-06-2003,Nagaland,security,0.998136568,killed
5968,711607319,,,1.0,kohima,47248,01-06-2003,Nagaland,civilian,0.707255539,injured
5969,711607320,2.0,0.0,0.0,kohima,47248,01-06-2003,Nagaland,civilian,0.902603231,arrested
5970,711607321,0.0,2.0,0.0,churachandpur,47250,01-06-2003,Manipur,terrorist,0.973147981,arrested
5971,711607322,0.0,1.0,0.0,dhubri,47252,01-06-2003,,terrorist,0.9895095690000001,arrested
5972,711607323,,3.0,,guntur,47297,01-07-2003,Andhra Pradesh,terrorist,0.9858393540000001,killed
5973,711607324,1.0,0.0,0.0,srinagar,47313,01-07-2003,Jammu and Kashmir,civilian,0.7603962940000001,killed
5974,711607325,3.0,0.0,0.0,anantnag,47374,01-08-2003,,civilian,0.966255552,killed
5975,711607326,2.0,2.0,2.0,udhampur,47379,01-08-2003,,terrorist,0.53907784,killed
5976,711607327,0.0,4.0,0.0,barpeta,47397,01-08-2003,,terrorist,0.979771373,killed
5977,711607328,0.0,1.0,0.0,parbhani,47408,01-08-2003,,civilian,0.756145768,arrested
5978,711607329,0.0,6.0,0.0,guntur,47413,01-08-2003,,terrorist,0.9858393540000001,killed
5979,711607330,4.0,0.0,0.0,anantpur,47421,01-08-2003,,civilian,0.895373713,arrested
5980,711607331,2.0,0.0,0.0,anantpur,47422,01-08-2003,,civilian,0.895373713,arrested
5981,711607332,,1.0,,kupwara,47445,01-09-2003,,terrorist,0.986001749,killed
5982,711607333,0.0,0.0,1.0,palamu,47467,01-09-2003,,security,0.984640605,killed
5983,711607334,0.0,0.0,5.0,palamu,47467,01-09-2003,,security,0.998136568,injured
5984,711607335,0.0,1.0,0.0,karimnagar,47479,01-09-2003,Andhra Pradesh,terrorist,0.9243945509999999,arrested
5985,711607336,0.0,334.0,0.0,jammu,47504,01-09-2003,,terrorist,0.976245624,killed
5986,711607337,0.0,3.0,4.0,chandel,47532,01-10-2003,Manipur,security,0.974828872,killed
5987,711607338,0.0,0.0,1.0,bandipore,47547,01-10-2003,,civilian,0.707255539,killed
5988,711607339,0.0,1.0,0.0,latehar,47568,01-10-2003,Jharkhand,terrorist,0.916797825,arrested
5989,711607340,0.0,1.0,0.0,lohardaga,47569,01-10-2003,Jharkhand,civilian,0.8290713670000001,arrested
5990,711607341,1.0,0.0,8.0,lohardaga,47569,01-10-2003,Jharkhand,security,0.9989196490000001,killed
5991,711607342,0.0,3.0,0.0,rajouri,47599,01-11-2003,,civilian,0.674978333,killing
5992,711607343,0.0,2.0,0.0,poonch,47602,01-11-2003,,terrorist,0.983285612,killed
5993,711607344,0.0,0.0,0.0,pulwama,47609,01-11-2003,,security,0.911839965,injure
5994,711607345,3.0,0.0,0.0,gaya,47616,01-11-2003,Bihar,civilian,0.895373713,killed
5995,711607346,1.0,0.0,0.0,karimnagar,47618,01-11-2003,Andhra Pradesh,civilian,0.878288671,killed
5996,711607347,0.0,1.0,0.0,guntur,47623,01-11-2003,Andhra Pradesh,terrorist,0.475422832,killed
5997,711607348,2.0,0.0,0.0,mumbai,47653,01-11-2003,,civilian,0.895373713,killed
5998,711607349,0.0,0.0,9.0,kargil,47688,01-11-2003,,civilian,0.707255539,killing
5999,711607350,0.0,3.0,1.0,poonch,47692,01-12-2003,Jammu and Kashmir,security,0.99467195,killed
6000,711607351,0.0,0.0,1.0,poonch,47692,01-12-2003,Jammu and Kashmir,security,0.9765368390000001,injured
